IPOrig,PortOrig,IPResp,PortResp,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
192.168.1.193,30535,217.210.70.135,8081,tcp,,0.04048,0,0,REJ,0,Sr,8,320,2,80,benign
192.168.1.193,123,78.108.102.237,123,udp,,0.000005,96,0,S0,0,D,2,152,0,0,benign
192.168.1.193,30535,217.150.61.135,8081,tcp,,0.090201,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.245.82.244,8081,tcp,,0.245605,0,0,RSTO,0,ShR,4,160,2,88,benign
192.168.1.193,30535,197.55.43.136,8081,tcp,,1.111874,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,217.182.44.62,8081,tcp,,0.038232,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.130.27.76,8081,tcp,,0.102945,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,217.211.237.189,8081,tcp,,1.068142,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,123,78.108.102.237,123,udp,,0.000002,96,0,S0,0,D,2,152,0,0,benign
192.168.1.193,30535,217.77.105.14,8081,tcp,,0.054973,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.129.156.233,8081,tcp,,0.575424,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,123,78.108.102.237,123,udp,,0.000006,96,0,S0,0,D,2,152,0,0,benign
192.168.1.193,30535,197.234.117.53,8081,tcp,,1.188579,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,24159,197.131.20.120,8081,tcp,,0.974456,0,0,REJ,0,Sr,8,320,2,80,benign
192.168.1.193,30535,197.57.245.172,8081,tcp,,0.101468,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.48.182.55,8081,tcp,,0.093695,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.48.222.217,8081,tcp,,0.103197,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.53.23.118,8081,tcp,,1.090893,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,24159,197.59.209.85,8081,tcp,,1.111627,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,30535,217.129.35.18,8081,tcp,,0.066968,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.204.65.47,8081,tcp,,0.115462,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.206.221.4,8081,tcp,,1.155599,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.9.11.56,8081,tcp,,0.766346,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.21.69.200,8081,tcp,,1.037923,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,24159,197.149.121.1,8081,tcp,,0.141695,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.41.112.205,8081,tcp,,0.134928,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.149.95.95,8081,tcp,,1.04591,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,24159,197.42.150.164,8081,tcp,,0.110444,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.52.93.178,8081,tcp,,1.095141,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,123,37.187.104.44,123,udp,,9.992067,576,480,SF,0,Dd,12,912,10,760,benign
192.168.1.193,24159,197.149.36.26,8081,tcp,,0.295841,0,0,REJ,0,Sr,10,400,2,80,benign
192.168.1.193,24159,197.9.125.203,8081,tcp,,0.097456,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,217.59.206.158,8081,tcp,,0.044977,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,217.114.218.240,8081,tcp,,1.024921,0,0,RSTO,0,ShR,8,320,2,88,benign
192.168.1.193,24159,2.0.31.145,8081,tcp,,0.061213,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.46.220.43,8081,tcp,,0.094201,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,217.138.42.241,8081,tcp,,0.040479,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.29.105.245,8081,tcp,,1.065399,0,0,RSTO,0,ShR,6,240,2,88,benign
192.168.1.193,30535,197.58.175.194,8081,tcp,,0.092948,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.52.161.148,8081,tcp,,0.088455,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.34.175.105,8081,tcp,,0.281094,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.131.143.198,8081,tcp,,0.080702,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.60.171.76,8081,tcp,,0.097441,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.220.27.99,8081,tcp,,0.221138,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.128.65.124,8081,tcp,,1.141108,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.33.72.98,8081,tcp,,0.119436,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,30535,197.162.144.138,8081,tcp,,0.088206,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,217.64.135.216,8081,tcp,,0.075462,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.59.215.175,8081,tcp,,0.110439,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.58.243.186,8081,tcp,,0.049227,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,217.110.61.38,8081,tcp,,0.030736,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,37257,192.168.1.1,53,udp,dns,5.005889,312,0,S0,0,D,8,536,0,0,benign
192.168.1.193,30535,217.182.92.24,8081,tcp,,0.038242,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,51280,192.168.1.1,53,udp,dns,0.000758,78,206,SF,0,Dd,2,134,2,262,benign
192.168.1.193,50982,192.168.1.1,53,udp,dns,5.02539,312,412,SF,0,Dd,8,536,4,524,benign
192.168.1.193,53165,192.168.1.1,53,udp,dns,0.02999,78,188,SF,0,Dd,2,134,2,244,benign
192.168.1.193,24159,217.11.141.227,8081,tcp,,0.053225,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.149.39.233,8081,tcp,,0.25961,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.254.60.170,8081,tcp,,0.211658,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.219.208.62,8081,tcp,,0.187173,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,123,31.31.74.35,123,udp,,0.000005,96,0,S0,0,D,2,152,0,0,benign
192.168.1.193,123,80.79.25.111,123,udp,,9.961884,576,480,SF,0,Dd,12,912,10,760,benign
192.168.1.193,123,5.1.56.123,123,udp,,0.000004,96,0,S0,0,D,2,152,0,0,benign
192.168.1.193,24159,217.115.138.100,8081,tcp,,0.040984,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,123,147.231.100.5,123,udp,,0.000005,96,0,S0,0,D,2,152,0,0,benign
192.168.1.193,123,89.221.210.188,123,udp,,0.000005,96,0,S0,0,D,2,152,0,0,benign
192.168.1.193,24159,197.57.97.139,8081,tcp,,0.10694,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.39.90.210,8081,tcp,,0.127436,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.61.53.168,8081,tcp,,0.107195,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.99.66.65,8081,tcp,,1.231554,0,0,RSTO,0,ShR,10,400,2,88,benign
192.168.1.193,123,81.2.248.189,123,udp,,71.004562,768,768,SF,0,Dd,16,1216,16,1216,benign
192.168.1.193,123,147.251.48.140,123,udp,,68.004276,768,768,SF,0,Dd,16,1216,16,1216,benign
192.168.1.193,30535,217.234.65.156,8081,tcp,,0.075965,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,123,5.1.56.123,123,udp,,0.005259,96,96,SF,0,Dd,2,152,2,152,benign
192.168.1.193,30535,197.254.9.11,8081,tcp,,0.202891,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.27.162.15,8081,tcp,,0.06322,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,123,81.2.248.189,123,udp,,0.00525,96,96,SF,0,Dd,2,152,2,152,benign
192.168.1.193,123,147.251.48.140,123,udp,,0.00475,96,96,SF,0,Dd,2,152,2,152,benign
192.168.1.193,30535,197.52.118.12,8081,tcp,,0.110691,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,24159,197.211.97.239,8081,tcp,,0.276849,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.32.85.71,8081,tcp,,0.095946,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.53.173.106,8081,tcp,,0.112191,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,217.246.103.198,8081,tcp,,1.041164,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.58.186.223,8081,tcp,,0.096203,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.54.130.92,8081,tcp,,0.096446,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.44.151.55,8081,tcp,,1.098377,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,24159,197.49.243.69,8081,tcp,,0.115946,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.98.206.53,8081,tcp,,0.213393,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.35.63.252,8081,tcp,,0.079207,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.99.102.212,8081,tcp,,0.264603,0,0,RSTO,0,ShR,4,160,2,88,benign
192.168.1.193,24159,217.210.126.229,8081,tcp,,0.045479,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.158.248.205,8081,tcp,,2.085318,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.17.78.95,8081,tcp,,0.058963,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.39.42.40,8081,tcp,,0.110948,0,0,REJ,0,Sr,10,400,2,80,benign
192.168.1.193,30535,197.129.39.115,8081,tcp,,0.187639,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.42.194.26,8081,tcp,,0.08546,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.39.97.178,8081,tcp,,0.1137,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.42.15.220,8081,tcp,,0.089949,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,217.215.92.124,8081,tcp,,0.075233,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.56.129.47,8081,tcp,,1.110146,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,217.56.187.42,8081,tcp,,1.040663,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,24159,197.43.98.252,8081,tcp,,0.100204,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.138.134.61,8081,tcp,,1.042657,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.43.115.52,8081,tcp,-,0.147174,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.220.20.142,8081,tcp,-,0.214384,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.33.47.220,8081,tcp,-,0.572175,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.43.72.202,8081,tcp,-,1.148352,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,24159,217.216.81.43,8081,tcp,-,0.083462,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.61.237.140,8081,tcp,-,0.104699,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.28.101.202,8081,tcp,-,0.030239,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.61.105.127,8081,tcp,-,0.032239,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.218.205.225,8081,tcp,-,0.198643,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,217.71.207.180,8081,tcp,-,0.089456,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.56.201.73,8081,tcp,-,0.111438,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.34.128.98,8081,tcp,-,0.147922,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,24159,197.7.213.204,8081,tcp,-,0.092452,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,217.150.200.1,8081,tcp,-,0.062222,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.43.114.185,8081,tcp,-,0.13792,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.128.53.129,8081,tcp,-,0.133914,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.232.248.222,8081,tcp,-,1.198584,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,123,46.28.109.26,123,udp,-,0.007747,96,96,SF,0,Dd,2,152,2,152,benign
192.168.1.193,30535,197.33.55.157,8081,tcp,-,0.102196,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,123,37.187.104.44,123,udp,-,0.000005,96,0,S0,0,D,2,152,0,0,benign
192.168.1.193,24159,217.72.61.94,8081,tcp,-,1.040668,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.56.31.26,8081,tcp,-,0.121423,0,0,RSTO,0,ShR,4,160,2,88,benign
192.168.1.193,30535,197.59.198.112,8081,tcp,-,0.128188,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.43.41.203,8081,tcp,-,0.138669,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,217.196.81.129,8081,tcp,-,0.038231,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,217.77.63.131,8081,tcp,-,0.054208,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.254.192.33,8081,tcp,-,0.102948,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,217.138.13.172,8081,tcp,-,0.038717,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.57.57.231,8081,tcp,-,0.122439,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.131.132.214,8081,tcp,-,0.107443,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.58.206.233,8081,tcp,-,0.131425,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,123,80.79.25.111,123,udp,-,0.000005,96,0,S0,0,D,2,152,0,0,benign
192.168.1.193,30535,197.184.135.70,8081,tcp,-,0.274351,0,0,RSTO,0,ShR,4,160,2,88,benign
192.168.1.193,30535,197.33.116.213,8081,tcp,-,0.101197,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.0.82.7,8081,tcp,-,0.052475,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.162.110.204,8081,tcp,-,0.196646,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,217.18.188.82,8081,tcp,-,0.047228,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,217.19.217.233,8081,tcp,-,0.074213,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.163.67.209,8081,tcp,-,0.070218,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.99.11.39,8081,tcp,-,0.261856,0,0,RSTO,0,ShR,4,160,2,88,benign
192.168.1.193,40040,197.99.11.39,8081,tcp,http,3.657181,749,449,SF,0,ShADFafdtR,16,2330,10,1458,benign
192.168.1.193,30535,197.52.62.198,8081,tcp,-,1.137115,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,123,5.1.56.123,123,udp,-,0.005501,96,96,SF,0,Dd,2,152,2,152,benign
192.168.1.193,30535,197.33.35.134,8081,tcp,-,0.117195,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,217.151.56.247,8081,tcp,-,0.05272,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,30535,197.158.72.79,8081,tcp,-,0.278847,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.56.162.249,8081,tcp,-,0.066468,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.128.58.134,8081,tcp,-,0.053723,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,30535,197.131.61.208,8081,tcp,-,0.34606,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.52.244.5,8081,tcp,-,0.117448,0,0,REJ,0,Sr,6,240,2,80,benign
217.161.13.20,8081,192.168.1.193,24159,tcp,-,0.000012,0,0,RSTOS0,0,R,2,146,0,0,benign
192.168.1.193,123,194.182.80.233,123,udp,-,0.005499,96,96,SF,0,Dd,2,152,2,152,benign
192.168.1.193,30535,217.91.254.92,8081,tcp,-,0.050235,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.39.197.117,8081,tcp,-,0.105709,0,0,REJ,0,Sr,8,320,2,80,benign
192.168.1.193,24159,197.32.115.87,8081,tcp,-,0.240119,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,217.29.41.36,8081,tcp,-,0.041731,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,217.69.228.142,8081,tcp,-,1.040415,0,0,REJ,0,Sr,8,320,2,80,benign
192.168.1.193,24159,197.204.65.241,8081,tcp,-,2.404659,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.32.179.99,8081,tcp,-,0.115442,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.56.46.22,8081,tcp,-,0.094954,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.39.184.62,8081,tcp,-,0.111191,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,30535,197.32.231.93,8081,tcp,-,0.105946,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,24159,197.35.221.27,8081,tcp,-,1.100133,0,0,REJ,0,Sr,10,400,2,80,benign
192.168.1.193,24159,197.59.17.252,8081,tcp,-,0.077462,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,217.215.133.236,8081,tcp,-,0.056472,0,0,REJ,0,Sr,10,400,2,80,benign
192.168.1.193,123,78.108.102.237,123,udp,-,0.002487,96,96,SF,0,Dd,2,152,2,152,benign
192.168.1.193,24159,197.38.42.94,8081,tcp,-,0.112691,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.182.239.201,8081,tcp,-,0.03723,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.35.129.209,8081,tcp,-,0.084454,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.114.60.250,8081,tcp,-,1.124863,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,24159,197.48.52.117,8081,tcp,-,0.128182,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,217.115.61.136,8081,tcp,-,0.063467,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,217.182.72.152,8081,tcp,-,0.015741,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,30535,217.6.69.175,8081,tcp,-,0.039481,0,0,RSTO,0,ShwR,4,160,2,88,benign
192.168.1.193,24159,217.219.75.89,8081,tcp,-,0.154424,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,24159,197.47.175.149,8081,tcp,-,0.095951,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.55.6.13,8081,tcp,-,0.085204,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,217.150.58.232,8081,tcp,-,0.158417,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.9.174.153,8081,tcp,-,0.30908,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.99.74.95,8081,tcp,-,0.220631,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,24159,197.58.22.252,8081,tcp,-,1.110627,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.61.95.252,8081,tcp,-,0.108218,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,123,46.28.109.26,123,udp,-,0.007995,96,96,SF,0,Dd,2,152,2,152,benign
192.168.1.193,30535,197.39.94.123,8081,tcp,-,0.102952,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.52.169.116,8081,tcp,-,1.109898,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,123,37.187.104.44,123,udp,-,0.030996,96,96,SF,0,Dd,2,152,2,152,benign
192.168.1.193,24159,197.59.111.148,8081,tcp,-,0.116673,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.35.203.86,8081,tcp,-,0.092728,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.38.174.62,8081,tcp,-,0.096453,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,30535,197.56.120.160,8081,tcp,-,1.108628,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.114.216.189,8081,tcp,-,0.53072,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,217.92.53.165,8081,tcp,-,0.054709,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.115.84.213,8081,tcp,-,0.767592,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,24159,197.254.62.55,8081,tcp,-,0.196634,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.216.60.197,8081,tcp,-,0.081953,0,0,REJ,0,Sr,8,320,2,80,benign
192.168.1.193,30535,197.53.176.18,8081,tcp,-,0.110944,0,0,REJ,0,Sr,8,320,2,80,benign
192.168.1.193,30535,197.38.234.202,8081,tcp,-,0.103197,0,0,REJ,0,Sr,8,320,2,80,benign
192.168.1.193,30535,217.64.195.66,8081,tcp,-,0.042979,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.6.65.126,8081,tcp,-,1.227559,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,217.182.170.20,8081,tcp,-,0.031482,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,30535,197.130.74.227,8081,tcp,-,0.72834,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.58.123.59,8081,tcp,-,0.088952,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,217.65.27.57,8081,tcp,-,0.049729,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,123,80.79.25.111,123,udp,-,0.001999,96,96,SF,0,Dd,2,152,2,152,benign
192.168.1.193,24159,217.215.103.174,8081,tcp,-,0.045232,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.182.68.176,8081,tcp,-,0.024486,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.43.37.92,8081,tcp,-,0.135681,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,197.4.122.50,8081,tcp,-,0.08121,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,217.59.86.186,8081,tcp,-,0.038734,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,217.182.25.157,8081,tcp,-,0.030737,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,30535,217.216.114.155,8081,tcp,-,0.080461,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,217.95.68.38,8081,tcp,-,1.029923,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,30535,217.132.191.206,8081,tcp,-,0.091704,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.39.45.14,8081,tcp,-,1.12262,0,0,REJ,0,Sr,8,320,2,80,benign
192.168.1.193,24159,197.34.160.120,8081,tcp,-,0.110948,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.131.107.56,8081,tcp,-,1.137109,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,30535,197.56.66.184,8081,tcp,-,0.096948,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,217.67.224.93,8081,tcp,-,1.022422,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,217.81.182.104,8081,tcp,-,0.04748,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.7.23.155,8081,tcp,-,0.739348,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.47.88.97,8081,tcp,-,1.102131,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,24159,217.91.34.46,8081,tcp,-,1.043661,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,217.64.48.140,8081,tcp,-,0.03998,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.214.143.210,8081,tcp,-,1.682281,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,123,194.182.80.233,123,udp,-,0.000005,96,0,S0,0,D,2,152,0,0,benign
192.168.1.193,30535,197.38.217.19,8081,tcp,-,0.106201,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,30535,197.55.56.237,8081,tcp,-,1.085163,0,0,REJ,0,Sr,6,240,2,80,benign
192.168.1.193,30535,217.12.215.100,8081,tcp,-,0.05797,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.49.25.155,8081,tcp,-,0.146422,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,217.162.3.190,8081,tcp,-,0.038734,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,30535,197.8.79.137,8081,tcp,-,0.30808,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.242.112.251,8081,tcp,-,0.1769,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,2.0.31.145,8081,tcp,-,0.071714,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,24159,197.99.126.113,8081,tcp,-,0.681118,0,0,RSTO,0,ShR,4,160,2,88,benign
192.168.1.193,30535,197.99.142.34,8081,tcp,-,1.268536,0,0,REJ,0,Sr,4,160,2,80,benign
192.168.1.193,56748,197.99.126.113,8081,tcp,http,5.06988,749,449,SF,0,ShADFaTfdtR,20,4036,10,1458,benign
192.168.1.193,24159,217.138.90.83,8081,tcp,-,0.026483,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,123,78.108.102.237,123,udp,-,0.002501,96,96,SF,0,Dd,2,152,2,152,benign
192.168.1.193,24159,217.17.73.1,8081,tcp,-,0.052473,0,0,REJ,0,Sr,2,80,2,80,benign
192.168.1.193,30535,197.54.173.248,8081,tcp,-,0.130433,0,0,REJ,0,Sr,2,80,2,80,benign
